,rank,rank_mass,auc,model
0,0.8,0.91119385,0.7999999999999999,iter
1,0.7,0.93740135,0.72,iter
2,0.8,0.93169516,0.92,iter
3,0.8,0.8783807,0.82,iter
4,0.8,0.90817785,0.88,iter
5,0.9,0.9495338,0.9400000000000001,iter
6,0.7,0.9432255,0.7,iter
7,0.7,0.958194,0.8200000000000001,iter
8,0.8,0.9685723,0.9,iter
9,0.9,0.9034636,0.92,iter
10,0.7,0.84988695,0.8,iter
11,0.8,0.91839683,0.84,iter
12,0.9,0.9558965,0.9,iter
13,0.8,0.94211113,0.9,iter
14,0.9,0.9615787,0.8600000000000001,iter
15,0.9,0.90531147,0.8800000000000001,iter
16,0.8,0.86499804,0.82,iter
17,0.6,0.7759616,0.43999999999999995,iter
18,0.8,0.9589158,0.82,iter
19,0.9,0.983777,0.92,iter
20,0.7,0.97613007,0.6599999999999999,iter
21,0.8,0.91317326,0.8600000000000001,iter
22,0.8,0.92763484,0.84,iter
23,0.9,0.913692,0.9800000000000001,iter
24,0.8,0.935646,0.8,iter
25,0.8,0.9416706,0.8800000000000001,iter
26,0.9,0.9251674,0.8400000000000001,iter
27,0.9,0.92628294,0.9199999999999999,iter
28,0.9,0.95627254,0.96,iter
29,0.8,0.9607569,0.8,iter
30,0.8,0.8871682,0.7,iter
31,0.8,0.9379516,0.8200000000000001,iter
32,0.9,0.953703,0.9600000000000001,iter
33,0.7,0.7488608,0.5599999999999999,iter
34,0.8,0.8581104,0.72,iter
35,0.8,0.886131,0.8200000000000001,iter
36,0.9,0.97184545,0.9400000000000001,iter
37,0.8,0.9220517,0.86,iter
38,0.7,0.9135454,0.6799999999999999,iter
39,0.9,0.9578875,0.88,iter
40,0.8,0.9290874,0.88,iter
41,0.9,0.95158255,0.9600000000000001,iter
42,0.8,0.9684277,0.8,iter
43,0.7,0.9239499,0.6799999999999999,iter
44,0.8,0.97180545,0.88,iter
45,0.9,0.9526779,0.8800000000000001,iter
46,0.8,0.8759205,0.8400000000000001,iter
47,0.8,0.855258,0.8200000000000001,iter
48,0.9,0.92457956,0.9800000000000001,iter
49,0.8,0.9828581,0.88,iter
50,0.8,0.82541347,0.8,iter
51,0.7,0.9120907,0.72,iter
52,0.8,0.94991285,0.86,iter
53,0.9,0.94486046,0.88,iter
54,0.7,0.92707217,0.8,iter
55,0.7,0.9349132,0.6599999999999999,iter
56,0.9,0.9477023,0.9199999999999999,iter
57,0.8,0.8847925,0.78,iter
58,0.8,0.97058266,0.9,iter
59,0.8,0.9470255,0.8400000000000001,iter
60,0.8,0.8976321,0.74,iter
61,0.9,0.9781618,0.92,iter
62,0.9,0.92435706,0.9199999999999999,iter
63,0.8,0.95284873,0.8,iter
64,0.8,0.9147806,0.8400000000000001,iter
65,0.7,0.8480516,0.6000000000000001,iter
66,1.0,0.98974174,1.0,iter
67,0.9,0.9226344,0.8600000000000001,iter
68,1.0,0.9825713,1.0,iter
69,0.9,0.9687427,0.9000000000000001,iter
70,0.8,0.8767061,0.78,iter
71,0.8,0.9836984,0.8200000000000001,iter
72,0.8,0.9371223,0.86,iter
73,0.7,0.97585917,0.78,iter
74,0.7,0.7473422,0.5800000000000001,iter
75,0.9,0.97242934,0.9800000000000001,iter
76,0.8,0.9247879,0.84,iter
77,0.9,0.9758525,0.92,iter
78,0.9,0.95045465,0.9800000000000001,iter
79,0.7,0.89511734,0.8200000000000001,iter
80,0.7,0.9081772,0.74,iter
81,0.9,0.8965131,0.88,iter
82,1.0,0.9656376,1.0,iter
83,1.0,0.9559424,1.0,iter
84,0.8,0.96630734,0.7999999999999999,iter
85,0.9,0.949178,0.9,iter
86,0.9,0.978748,0.9600000000000001,iter
87,0.9,0.9677792,0.8800000000000001,iter
88,0.9,0.964876,0.9,iter
89,0.9,0.9693995,0.9,iter
90,0.7,0.8280487,0.6599999999999999,iter
91,0.7,0.9616159,0.74,iter
92,0.9,0.93221337,0.8600000000000001,iter
93,0.8,0.881094,0.76,iter
94,0.9,0.95857364,0.92,iter
95,0.9,0.9036542,0.92,iter
96,0.8,0.9393924,0.72,iter
97,0.8,0.89339924,0.76,iter
98,0.7,0.8884924,0.56,iter
99,0.8,0.95145357,0.84,iter
100,0.9,0.942368,0.9199999999999999,iter
101,0.8,0.9293546,0.8200000000000001,iter
102,0.9,0.92640877,0.86,iter
103,0.8,0.9099458,0.84,iter
104,0.8,0.95193326,0.8400000000000001,iter
105,1.0,0.9853905,1.0,iter
106,0.8,0.96286505,0.88,iter
107,0.8,0.91086215,0.84,iter
108,0.7,0.84738034,0.72,iter
109,0.7,0.8610552,0.6599999999999999,iter
110,0.7,0.7086404,0.5800000000000001,iter
111,0.9,0.9036532,0.8,iter
112,0.8,0.9527568,0.6799999999999999,iter
113,0.6,0.93648905,0.6799999999999999,iter
114,0.9,0.9429231,0.8400000000000001,iter
115,0.6,0.9565812,0.6199999999999999,iter
