,rank,rank_mass,auc,model
0,0.9,0.9741044,0.96,iter_14
1,0.7,0.8816027,0.7,iter_14
2,0.8,0.8173764,0.74,iter_14
3,0.9,0.9529236,0.8800000000000001,iter_14
4,0.7,0.9176252,0.7599999999999999,iter_14
5,0.9,0.93446296,0.9000000000000001,iter_14
6,0.7,0.87488365,0.74,iter_14
7,0.7,0.7778748,0.6,iter_14
8,0.8,0.8954893,0.82,iter_14
9,0.7,0.9476538,0.7599999999999999,iter_14
10,0.9,0.9392936,0.92,iter_14
11,0.7,0.85490143,0.74,iter_14
12,0.7,0.8938268,0.72,iter_14
13,0.9,0.8933035,0.8800000000000001,iter_14
14,0.9,0.9540447,0.9800000000000001,iter_14
15,0.8,0.9048434,0.74,iter_14
16,0.7,0.77647865,0.66,iter_14
17,0.9,0.966776,0.9600000000000001,iter_14
18,0.9,0.9192087,0.92,iter_14
19,0.8,0.8746757,0.74,iter_14
20,0.8,0.9024644,0.8,iter_14
21,0.8,0.9363861,0.76,iter_14
22,0.8,0.94024134,0.8,iter_14
23,0.7,0.8741103,0.68,iter_14
24,0.9,0.929213,0.9,iter_14
25,0.9,0.9107807,0.9199999999999999,iter_14
26,0.9,0.96269655,0.92,iter_14
27,0.9,0.95823836,0.9600000000000001,iter_14
28,0.8,0.93978584,0.8200000000000001,iter_14
29,0.9,0.94452655,0.9800000000000001,iter_14
30,0.7,0.84832615,0.6800000000000002,iter_14
31,0.9,0.9878207,0.9800000000000001,iter_14
32,0.9,0.9646302,0.8600000000000001,iter_14
33,0.9,0.96866745,0.9400000000000001,iter_14
34,0.9,0.96390224,0.92,iter_14
35,0.9,0.96309394,0.8600000000000001,iter_14
36,1.0,0.96552515,1.0,iter_14
37,0.9,0.9434439,0.86,iter_14
38,0.8,0.94382524,0.78,iter_14
39,0.7,0.93057877,0.76,iter_14
40,0.8,0.92316705,0.8,iter_14
41,0.7,0.83220804,0.7399999999999999,iter_14
42,0.9,0.95472145,0.9400000000000001,iter_14
43,0.6,0.9287103,0.6799999999999999,iter_14
44,0.8,0.9388053,0.8200000000000001,iter_14
45,0.9,0.9750747,0.9,iter_14
46,0.8,0.8723968,0.76,iter_14
47,0.9,0.95127445,0.9400000000000001,iter_14
48,0.7,0.85403043,0.7,iter_14
49,0.7,0.8502526,0.7,iter_14
50,0.7,0.8596662,0.6799999999999999,iter_14
