,rank,rank_mass,auc,model
0,0.6333333333333333,0.7540701,0.6249999999999999,iter_21
1,0.6,0.64788485,0.51,iter_21
2,0.6,0.7276466,0.5833333333333334,iter_21
3,0.6333333333333333,0.69553095,0.5916666666666667,iter_21
4,0.7,0.7521943,0.6816666666666666,iter_21
5,0.7,0.6927311,0.6433333333333333,iter_21
6,0.6333333333333333,0.65066755,0.5133333333333333,iter_21
7,0.7,0.83946973,0.7166666666666667,iter_21
8,0.6666666666666666,0.7634988,0.6,iter_21
9,0.6666666666666666,0.7236937,0.61,iter_21
10,0.5666666666666667,0.70595974,0.5283333333333333,iter_21
11,0.6333333333333333,0.7378587,0.5983333333333334,iter_21
12,0.6,0.5685663,0.47333333333333333,iter_21
13,0.7333333333333333,0.8524264,0.7466666666666666,iter_21
14,0.6333333333333333,0.68969375,0.595,iter_21
15,0.7,0.72843534,0.6399999999999999,iter_21
16,0.6333333333333333,0.67436457,0.5900000000000001,iter_21
17,0.6333333333333333,0.65445423,0.52,iter_21
18,0.6666666666666666,0.67010635,0.5816666666666667,iter_21
19,0.6666666666666666,0.70127845,0.6133333333333333,iter_21
20,0.7666666666666667,0.7359768,0.6533333333333333,iter_21
21,0.6333333333333333,0.74297184,0.6083333333333334,iter_21
22,0.6666666666666666,0.67213506,0.5816666666666667,iter_21
23,0.6333333333333333,0.6873443,0.5683333333333334,iter_21
24,0.6666666666666666,0.8254888,0.6566666666666667,iter_21
25,0.6666666666666666,0.74050385,0.6033333333333334,iter_21
26,0.6,0.74110705,0.5816666666666667,iter_21
27,0.6333333333333333,0.61906165,0.56,iter_21
28,0.6666666666666666,0.75415957,0.6466666666666667,iter_21
29,0.6666666666666666,0.69686455,0.6433333333333333,iter_21
30,0.6,0.6769696,0.5399999999999999,iter_21
31,0.6333333333333333,0.6644486,0.5816666666666666,iter_21
32,0.6333333333333333,0.6852105,0.59,iter_21
33,0.6333333333333333,0.66946316,0.6083333333333333,iter_21
34,0.6333333333333333,0.7220556,0.5683333333333334,iter_21
35,0.6,0.7006726,0.6383333333333333,iter_21
36,0.6666666666666666,0.6922567,0.5866666666666667,iter_21
37,0.6666666666666666,0.55984235,0.5700000000000001,iter_21
38,0.6,0.71953446,0.575,iter_21
39,0.6666666666666666,0.8089894,0.6816666666666665,iter_21
40,0.6666666666666666,0.728654,0.6466666666666667,iter_21
41,0.6,0.81102633,0.6533333333333333,iter_21
42,0.6666666666666666,0.7366957,0.6116666666666668,iter_21
43,0.6666666666666666,0.72298676,0.6133333333333334,iter_21
44,0.6,0.6562483,0.5366666666666667,iter_21
45,0.6333333333333333,0.741695,0.5966666666666667,iter_21
46,0.6666666666666666,0.67611897,0.6433333333333333,iter_21
47,0.6,0.59725994,0.51,iter_21
48,0.6,0.69084626,0.5566666666666668,iter_21
49,0.7,0.8005216,0.6666666666666667,iter_21
50,0.6333333333333333,0.64755267,0.5766666666666667,iter_21
51,0.7,0.7457139,0.685,iter_21
52,0.6666666666666666,0.6155894,0.625,iter_21
53,0.6333333333333333,0.6795889,0.5783333333333334,iter_21
54,0.6666666666666666,0.6861518,0.59,iter_21
55,0.6,0.7639666,0.6299999999999999,iter_21
56,0.6,0.6351361,0.47000000000000003,iter_21
57,0.7333333333333333,0.69118744,0.7133333333333334,iter_21
58,0.7,0.7767588,0.7150000000000001,iter_21
59,0.6333333333333333,0.70124286,0.615,iter_21
60,0.5666666666666667,0.6109377,0.535,iter_21
61,0.6666666666666666,0.7435924,0.6483333333333334,iter_21
62,0.5666666666666667,0.71597767,0.5116666666666666,iter_21
63,0.6333333333333333,0.8283459,0.6566666666666666,iter_21
64,0.6666666666666666,0.6720392,0.5716666666666667,iter_21
65,0.7,0.74495023,0.6633333333333333,iter_21
66,0.6,0.6874616,0.535,iter_21
67,0.6666666666666666,0.7244256,0.5700000000000001,iter_21
68,0.7666666666666667,0.74139667,0.7283333333333333,iter_21
69,0.6333333333333333,0.68678385,0.5349999999999999,iter_21
70,0.6666666666666666,0.64544475,0.6183333333333333,iter_21
71,0.6,0.5397329,0.4383333333333333,iter_21
72,0.6333333333333333,0.7276977,0.59,iter_21
73,0.5,0.64069295,0.36999999999999994,iter_21
74,0.7666666666666667,0.7621977,0.7433333333333333,iter_21
75,0.6666666666666666,0.7155013,0.6266666666666667,iter_21
76,0.6666666666666666,0.70988697,0.6299999999999999,iter_21
77,0.6,0.66798013,0.5650000000000001,iter_21
78,0.6666666666666666,0.7337027,0.635,iter_21
79,0.7333333333333333,0.8162603,0.6866666666666668,iter_21
80,0.6333333333333333,0.68725854,0.59,iter_21
81,0.6666666666666666,0.74829954,0.6616666666666666,iter_21
82,0.7,0.6680988,0.6399999999999999,iter_21
83,0.6666666666666666,0.6462315,0.5266666666666666,iter_21
84,0.7,0.69375986,0.6466666666666667,iter_21
85,0.6333333333333333,0.69590914,0.5599999999999999,iter_21
86,0.6,0.7035005,0.5399999999999999,iter_21
87,0.7,0.6704792,0.6116666666666667,iter_21
88,0.7,0.8038335,0.6616666666666666,iter_21
89,0.6666666666666666,0.7079052,0.6233333333333333,iter_21
90,0.6666666666666666,0.6960856,0.5883333333333333,iter_21
91,0.6333333333333333,0.6324732,0.5616666666666666,iter_21
92,0.6,0.7531327,0.605,iter_21
93,0.5666666666666667,0.70845795,0.5116666666666666,iter_21
94,0.6333333333333333,0.7429535,0.6033333333333333,iter_21
95,0.7,0.66276944,0.645,iter_21
96,0.7,0.7527434,0.6550000000000001,iter_21
